tDays,Actual day,Energy,Count,EnergyPerCountFiltered,Temp,X,Y,Z,BIN_0,BIN_1,BIN_2,BIN_3,BIN_4,BIN_5,BIN_6,BIN_7,BIN_8,BIN_9,BIN_10,BIN_11,BIN_12,BIN_13,BIN_14,BIN_15,BIN_16,BIN_17,BIN_18,BIN_19,BIN_20,BIN_21,BIN_22,BIN_23,BIN_24,BIN_25,BIN_26,BIN_27,BIN_28,BIN_29
40.94096065,41.94096065,43286,5704,7.588709677,620,64854,927,271,296,596,399,1499,1883,830,170,29,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.94165509,41.94165509,43740,5702,7.670992634,620,64851,927,271,287,588,412,1518,1880,820,159,29,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.94234954,41.94234954,43993,5700,7.718070175,618,64863,927,270,273,585,412,1508,1905,810,167,35,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.94304398,41.94304398,42649,5701,7.480968251,620,64860,927,275,258,617,398,1509,1906,843,140,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.94373843,41.94373843,42953,5698,7.538259038,616,64857,929,263,328,575,397,1488,1886,824,174,24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.94443287,41.94443287,42283,5701,7.416768988,618,64856,927,272,329,613,419,1468,1864,819,165,22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.94512731,41.94512731,45148,5700,7.920701754,620,64860,924,271,309,564,388,1440,1914,881,164,29,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.94582176,41.94582176,43040,5705,7.544259422,618,64860,924,268,294,544,412,1588,1875,812,143,33,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.9465162,41.9465162,43547,5703,7.635805716,616,64859,926,270,284,591,382,1544,1852,861,158,25,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.94721065,41.94721065,42554,5701,7.464304508,618,64862,926,265,318,560,421,1530,1883,808,152,24,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.94790509,41.94790509,42879,5706,7.514721346,618,64857,927,268,312,591,424,1526,1827,837,161,22,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.94859954,41.94859954,43639,5704,7.650596073,620,64856,926,268,304,567,386,1557,1875,817,170,20,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.94929398,41.94929398,43709,5705,7.661524978,618,64859,927,268,268,559,399,1480,1932,861,187,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.94998843,41.94998843,43003,5706,7.536452857,616,64855,924,271,275,571,380,1560,1923,823,145,23,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.95068287,41.95068287,44250,5705,7.756354075,616,64857,928,268,293,592,363,1503,1901,855,153,41,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.95137731,41.95137731,44418,5698,7.795366795,614,64857,920,280,283,534,374,1500,1968,829,174,32,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.95207176,41.95207176,44566,5702,7.815854086,616,64860,926,271,282,606,374,1521,1855,857,162,39,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.9527662,41.9527662,43047,5704,7.546809257,616,64860,927,263,294,569,401,1549,1883,832,140,31,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.95346065,41.95346065,42920,5704,7.52454418,616,64858,926,272,309,528,402,1535,1899,858,150,21,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.95415509,41.95415509,44444,5702,7.794458085,622,64851,927,272,289,534,421,1481,1919,852,163,40,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.95484954,41.95484954,44241,5707,7.752058875,618,64860,928,268,311,557,404,1481,1865,879,179,27,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.95554398,41.95554398,43566,5705,7.636459246,618,64860,924,268,290,564,417,1508,1863,873,159,28,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.95623843,41.95623843,43863,5706,7.687171399,620,64860,924,272,288,529,419,1494,1935,847,158,34,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.95693287,41.95693287,43980,5701,7.714436064,618,64855,934,262,267,528,432,1515,1902,866,165,20,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.95762731,41.95762731,43493,5704,7.625,616,64856,927,263,266,541,442,1473,1926,866,166,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.95832176,41.95832176,43726,5701,7.669882477,618,64859,926,271,304,540,455,1483,1855,854,181,26,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.9590162,41.9590162,43688,5703,7.660529546,622,64856,924,272,291,522,407,1492,1944,858,168,17,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.95971065,41.95971065,43351,5703,7.60143784,622,64856,927,270,270,565,421,1500,1901,860,156,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.96040509,41.96040509,44778,5705,7.84890447,618,64857,927,267,266,560,409,1490,1946,813,181,34,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.96109954,41.96109954,43261,5703,7.585656672,616,64857,924,275,257,589,400,1562,1875,827,159,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.96179398,41.96179398,41959,5704,7.356065919,620,64860,927,270,296,581,427,1587,1838,805,148,17,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.96248843,41.96248843,41871,5703,7.341925302,618,64857,927,268,285,585,437,1569,1821,839,144,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.96318287,41.96318287,43404,5702,7.612065942,616,64856,924,268,289,598,405,1489,1929,784,172,32,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.96387731,41.96387731,44493,5706,7.797581493,622,64856,929,271,288,563,413,1482,1879,866,181,29,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.96457176,41.96457176,43213,5703,7.577240049,618,64857,924,271,307,591,449,1447,1882,821,178,24,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.9652662,41.9652662,44173,5705,7.742857143,622,64857,927,264,271,565,420,1546,1855,823,192,28,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.96596065,41.96596065,43191,5704,7.572054698,616,64862,926,270,300,523,436,1529,1860,876,156,20,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.96665509,41.96665509,42946,5705,7.527782647,616,64856,927,270,277,586,440,1458,1928,834,155,24,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.96734954,41.96734954,43331,5704,7.596598878,616,64857,927,263,289,591,452,1417,1911,849,166,27,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.96804398,41.96804398,42334,5703,7.423110644,620,64860,927,271,307,622,424,1484,1904,787,140,29,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.96873843,41.96873843,43183,5704,7.570652174,620,64856,929,271,259,595,408,1565,1871,816,160,25,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.96943287,41.96943287,43666,5704,7.655329593,620,64863,926,262,273,562,438,1497,1892,851,152,37,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.97012731,41.97012731,44888,5700,7.875087719,622,64856,924,275,305,566,399,1455,1925,828,177,39,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.97082176,41.97082176,42416,5706,7.433578689,614,64856,929,265,296,590,433,1492,1864,875,132,19,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.9715162,41.9715162,42685,5705,7.482033304,618,64856,927,263,279,607,371,1562,1916,777,169,20,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.97221065,41.97221065,44572,5704,7.814165498,618,64856,929,268,243,542,417,1527,1902,873,173,21,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.97290509,41.97290509,43251,5705,7.581244522,618,64860,927,270,305,575,450,1510,1867,798,171,22,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.97359954,41.97359954,42368,5704,7.427769986,618,64857,927,275,271,562,445,1569,1908,779,140,26,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.97429398,41.97429398,43672,5701,7.660410454,622,64860,927,268,266,548,400,1499,1921,874,172,19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.97498843,41.97498843,44719,5705,7.838562664,622,64856,929,265,258,521,439,1548,1913,810,179,29,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.97568287,41.97568287,44634,5702,7.827779726,622,64857,927,268,273,550,402,1520,1898,854,165,34,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.97637731,41.97637731,43427,5703,7.614764159,620,64856,923,280,282,577,429,1528,1899,787,169,26,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.97707176,41.97707176,44000,5708,7.708479327,618,64856,929,268,260,530,449,1549,1923,810,143,36,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.9777662,41.9777662,42416,5703,7.437489041,622,64856,926,271,303,590,409,1486,1895,852,148,16,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.97846065,41.97846065,44797,5702,7.856366187,622,64860,926,267,262,551,411,1464,1938,871,166,34,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.97915509,41.97915509,44385,5707,7.777291046,622,64856,924,271,268,553,404,1510,1895,890,147,35,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.97984954,41.97984954,43231,5703,7.580396283,620,64857,924,275,284,569,387,1532,1908,837,158,24,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.98054398,41.98054398,43487,5705,7.622611744,622,64857,924,271,268,539,450,1482,1961,825,148,25,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.98123843,41.98123843,42970,5702,7.535952297,618,64860,927,263,286,578,438,1503,1832,887,152,24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.98193287,41.98193287,44523,5707,7.801471877,622,64856,927,270,275,541,409,1449,1959,888,154,26,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.98262731,41.98262731,43693,5704,7.660063114,622,64855,927,268,282,573,408,1454,1905,894,167,17,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.98332176,41.98332176,43976,5704,7.709677419,616,64855,927,267,296,556,386,1536,1853,893,151,26,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.9840162,41.9840162,43994,5704,7.7128331,616,64859,927,263,268,576,411,1553,1812,880,168,34,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.98471065,41.98471065,45148,5702,7.917923536,616,64856,924,273,267,542,391,1474,1981,824,184,33,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.98540509,41.98540509,44335,5702,7.775341985,616,64851,924,276,277,529,407,1442,1971,881,168,23,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.98609954,41.98609954,43435,5706,7.612162636,614,64855,931,268,292,563,416,1530,1886,804,181,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.98679398,41.98679398,43784,5706,7.673326323,618,64856,927,271,280,540,420,1507,1889,885,158,22,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.98748843,41.98748843,44245,5705,7.755477651,618,64857,927,265,265,545,410,1526,1889,884,159,20,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.98818287,41.98818287,43543,5703,7.635104331,616,64860,934,255,316,575,410,1459,1877,881,153,28,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.98887731,41.98887731,43972,5705,7.70762489,622,64854,927,271,277,564,438,1463,1897,856,182,25,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.99099537,41.99099537,45289,5705,7.938475022,618,64859,927,271,259,489,360,1516,1972,920,153,31,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.99168981,41.99168981,43386,5705,7.604907975,622,64857,924,271,303,530,414,1457,1973,834,171,21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.99238426,41.99238426,44896,5706,7.868208903,622,64857,924,268,279,526,361,1526,1979,837,164,24,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.9930787,41.9930787,43398,5703,7.609679116,618,64856,926,265,292,574,374,1473,1959,846,160,23,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.99377315,41.99377315,43097,5703,7.556899877,618,64856,929,268,316,539,409,1499,1904,862,150,20,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.99446759,41.99446759,44388,5706,7.779179811,622,64856,927,271,296,522,411,1459,1965,851,172,25,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.99516204,41.99516204,43971,5703,7.710152551,618,64856,924,270,271,537,403,1421,2008,871,169,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.99585648,41.99585648,46106,5704,8.083099579,622,64856,927,265,295,536,373,1460,1919,887,185,45,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.99655093,41.99655093,45024,5706,7.89064143,620,64856,926,270,246,554,387,1484,1940,902,162,25,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.99724537,41.99724537,46568,5704,8.164095372,622,64857,926,270,257,464,404,1490,1965,904,182,28,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.99793981,41.99793981,44406,5705,7.78369851,620,64859,927,264,271,532,417,1488,1932,856,174,33,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.99863426,41.99863426,43573,5704,7.639025245,622,64856,923,280,288,539,397,1496,1952,840,167,21,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.9993287,41.9993287,43307,5704,7.592391304,618,64863,931,259,264,591,418,1506,1928,809,152,31,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41.00002315,42.00002315,45003,5707,7.885579113,622,64857,924,278,280,567,418,1406,1973,837,187,36,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41.00071759,42.00071759,45059,5704,7.89954418,622,64856,929,265,240,561,409,1482,1915,898,156,38,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41.00141204,42.00141204,43241,5703,7.582149746,622,64856,929,268,312,539,419,1528,1857,858,162,25,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41.00210648,42.00210648,43939,5706,7.700490712,622,64856,926,271,297,573,431,1448,1933,820,170,28,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41.00280093,42.00280093,43572,5706,7.63617245,618,64856,924,272,293,540,404,1500,1944,836,158,27,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41.00349537,42.00349537,44197,5703,7.749780817,622,64857,924,270,269,499,413,1550,1932,850,158,24,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41.00418981,42.00418981,43025,5707,7.538987209,622,64860,927,270,290,553,420,1490,1959,816,149,26,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41.00488426,42.00488426,44717,5703,7.840960898,622,64862,927,268,263,549,420,1468,1938,852,172,38,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41.0055787,42.0055787,44631,5702,7.827253595,618,64857,926,270,285,555,402,1458,1918,857,198,26,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41.00627315,42.00627315,43817,5702,7.684496668,622,64857,924,275,275,555,415,1520,1904,824,172,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41.00696759,42.00696759,44529,5704,7.806626928,616,64856,926,270,280,547,389,1477,1958,846,173,28,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41.00766204,42.00766204,45976,5704,8.060308555,622,64857,929,263,243,516,392,1499,1939,898,177,33,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41.00835648,42.00835648,45106,5704,7.907784011,622,64857,924,280,279,560,433,1450,1935,828,170,42,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41.00905093,42.00905093,44346,5705,7.77318142,618,64856,921,280,289,570,400,1476,1902,862,172,28,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41.00974537,42.00974537,44074,5706,7.724150018,618,64856,927,266,279,562,408,1500,1903,876,139,33,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41.01043981,42.01043981,45098,5705,7.904995618,622,64856,924,268,261,538,396,1498,1940,865,163,38,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41.01113426,42.01113426,44091,5702,7.732549982,622,64856,927,263,289,521,401,1504,1918,872,167,27,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41.0118287,42.0118287,44541,5708,7.803258584,622,64867,920,273,266,541,426,1467,1938,875,157,33,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41.01252315,42.01252315,44256,5703,7.760126249,618,64860,927,265,262,506,429,1493,1957,865,154,35,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41.01321759,42.01321759,43058,5703,7.550061371,622,64856,927,265,284,554,422,1529,1873,845,180,14,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41.01391204,42.01391204,44834,5705,7.858720421,622,64857,927,265,290,526,412,1491,1850,932,172,28,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41.01460648,42.01460648,44696,5704,7.835904628,622,64856,929,265,277,576,384,1510,1890,861,173,25,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41.01530093,42.01530093,45155,5708,7.91082691,622,64859,924,271,267,527,394,1476,1906,936,173,24,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41.01599537,42.01599537,43301,5705,7.590008764,622,64857,931,264,304,573,400,1498,1928,814,152,31,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41.01668981,42.01668981,42908,5708,7.517168886,622,64856,928,270,273,584,392,1555,1895,834,145,26,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41.01738426,42.01738426,42823,5709,7.500963391,622,64856,934,268,293,569,457,1511,1842,849,166,18,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41.0180787,42.0180787,42862,5703,7.515693495,622,64856,931,264,274,560,433,1519,1880,864,145,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41.01877315,42.01877315,44067,5705,7.72427695,622,64859,927,268,303,581,417,1415,1930,863,164,25,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41.01946759,42.01946759,43557,5709,7.629532317,618,64856,927,265,275,523,409,1542,1926,834,176,22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41.02016204,42.02016204,44078,5703,7.728914606,620,64856,927,271,293,536,429,1459,1928,873,145,36,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41.02085648,42.02085648,44131,5702,7.739565065,614,64851,926,273,284,541,377,1579,1881,834,172,27,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41.02155093,42.02155093,44908,5706,7.870311952,622,64859,920,272,277,540,392,1464,1906,927,165,33,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41.02224537,42.02224537,42798,5707,7.499211495,622,64859,926,275,292,590,418,1511,1860,856,153,25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41.02293981,42.02293981,43435,5704,7.614831697,618,64859,928,263,277,567,384,1491,1927,879,152,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41.02363426,42.02363426,44603,5706,7.816859446,618,64856,931,267,301,549,391,1438,1918,910,166,30,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41.0243287,42.0243287,43263,5709,7.578034682,618,64859,927,271,316,581,455,1445,1847,886,144,32,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41.02502315,42.02502315,44408,5704,7.785413745,618,64855,926,268,332,558,423,1495,1822,857,179,31,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41.02571759,42.02571759,43323,5707,7.591203785,622,64857,926,271,256,535,422,1556,1951,797,158,28,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41.02641204,42.02641204,43990,5708,7.7067274,620,64857,928,268,293,572,371,1483,1941,860,157,26,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41.02710648,42.02710648,44940,5708,7.873160477,622,64859,927,268,255,526,389,1517,1912,914,163,28,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41.02780093,42.02780093,43914,5705,7.69745837,622,64860,924,268,299,542,410,1468,1947,843,162,30,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41.02849537,42.02849537,43935,5707,7.698440512,628,64856,924,271,283,541,407,1573,1884,824,159,28,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41.02918981,42.02918981,43511,5701,7.632169795,622,64860,924,270,263,587,416,1561,1811,873,155,32,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41.02988426,42.02988426,44796,5705,7.852059597,622,64857,929,264,295,494,399,1502,1971,854,148,32,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41.0305787,42.0305787,43723,5705,7.663978966,618,64860,928,260,281,577,409,1512,1867,858,170,28,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41.03127315,42.03127315,45252,5708,7.927820603,618,64855,926,270,288,542,413,1417,1969,860,186,25,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41.03196759,42.03196759,45215,5704,7.926893408,620,64860,923,275,273,559,438,1371,1975,878,174,29,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41.03266204,42.03266204,44197,5706,7.745706274,622,64856,926,273,284,573,384,1512,1897,858,161,33,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41.03335648,42.03335648,44199,5707,7.744699492,622,64848,927,272,277,567,388,1526,1896,837,186,25,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41.03405093,42.03405093,44436,5704,7.790322581,622,64860,927,265,263,598,381,1443,1963,834,192,27,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41.03474537,42.03474537,44541,5708,7.803258584,622,64855,927,264,264,573,404,1532,1863,863,174,27,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41.03543981,42.03543981,44566,5701,7.817225048,618,64857,928,265,252,538,376,1531,1912,908,153,24,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41.03613426,42.03613426,45698,5702,8.014380919,620,64856,927,270,263,538,376,1490,1908,905,186,29,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41.0368287,42.0368287,44214,5703,7.752761704,622,64857,927,268,292,520,415,1538,1837,906,169,21,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41.03752315,42.03752315,44458,5707,7.790082355,622,64860,927,268,265,586,374,1553,1854,874,157,40,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41.03821759,42.03821759,44383,5703,7.782395231,622,64857,927,268,295,545,425,1483,1872,874,177,26,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41.03891204,42.03891204,45638,5706,7.998247459,622,64856,926,264,257,518,370,1465,1983,914,159,36,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41.03960648,42.03960648,44051,5704,7.722826087,618,64857,928,270,293,515,410,1513,1927,850,171,18,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41.04030093,42.04030093,44805,5704,7.855014025,618,64857,927,270,291,485,412,1536,1881,910,160,19,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41.04099537,42.04099537,45220,5706,7.924991237,622,64855,924,278,255,554,397,1498,1881,905,179,33,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41.04168981,42.04168981,44291,5704,7.764901823,622,64856,927,265,265,559,426,1464,1930,863,163,28,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41.04238426,42.04238426,44028,5708,7.713384723,620,64855,924,272,268,554,381,1538,1920,841,174,30,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
