tDays,adjusted days,Energy,Count,EnergyPerCountFiltered,Temp,X,Y,Z,BIN_0,BIN_1,BIN_2,BIN_3,BIN_4,BIN_5,BIN_6,BIN_7,BIN_8,BIN_9,BIN_10,BIN_11,BIN_12,BIN_13,BIN_14,BIN_15,BIN_16,BIN_17,BIN_18,BIN_19,BIN_20,BIN_21,BIN_22,BIN_23,BIN_24,BIN_25,BIN_26,BIN_27,BIN_28,BIN_29
223.7144444,59.71444444,67364,6095,11.05233798,407,64688,19,64868,320,308,114,1021,2179,1576,540,30,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.7151389,59.71513889,69031,6091,11.33327861,408,64688,20,64867,317,309,113,912,2240,1613,540,36,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.7158333,59.71583333,69020,6099,11.31660928,408,64687,19,64868,285,276,116,1006,2237,1606,523,39,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.7165278,59.71652778,68092,6086,11.18830102,407,64691,15,64864,296,292,114,971,2211,1663,496,31,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.7172222,59.71722222,69401,6095,11.38654635,405,64687,17,64867,265,287,113,1046,2182,1611,543,36,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.7179167,59.71791667,68515,6093,11.24487116,407,64687,17,64875,312,327,108,955,2205,1597,541,43,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.7186111,59.71861111,69362,6093,11.38388314,407,64688,17,64867,279,290,112,1004,2164,1634,564,40,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.7193056,59.71930556,69478,6088,11.41228647,409,64684,20,64864,296,306,112,981,2194,1587,562,38,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.72,59.72,67643,6087,11.1126992,407,64688,18,64865,269,327,142,1020,2217,1530,536,36,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.7206944,59.72069444,68088,6101,11.16013768,408,64688,15,64867,316,322,115,956,2216,1596,531,44,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.7213889,59.72138889,68977,6097,11.31326882,408,64688,16,64868,270,327,125,1014,2167,1606,534,44,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.7220833,59.72208333,67372,6092,11.05909389,407,64688,16,64876,316,302,125,1009,2216,1564,518,30,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.7227778,59.72277778,67733,6099,11.10559108,409,64687,19,64867,322,317,114,1013,2146,1611,533,37,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.7234722,59.72347222,68758,6100,11.27180328,409,64688,19,64868,287,310,120,1012,2186,1567,571,42,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.7241667,59.72416667,68263,6097,11.19616205,409,64688,17,64865,292,309,123,1005,2207,1597,514,37,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.7248611,59.72486111,70379,6096,11.54511155,409,64687,19,64867,293,313,115,945,2169,1636,578,35,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.7255556,59.72555556,69545,6102,11.39708292,409,64688,16,64865,298,327,111,995,2161,1613,549,34,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.72625,59.72625,69598,6098,11.41325025,409,64688,17,64867,268,312,107,1044,2156,1600,559,41,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.7269444,59.72694444,67072,6098,10.99901607,407,64686,16,64870,301,350,127,967,2155,1669,489,35,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.7276389,59.72763889,70009,6097,11.48253239,409,64688,16,64871,303,313,110,967,2125,1700,521,44,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.7283333,59.72833333,69311,6099,11.36432202,408,64688,17,64870,311,311,134,997,2169,1580,539,44,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.7290278,59.72902778,69436,6097,11.38855175,410,64688,17,64870,286,328,108,1029,2139,1613,539,42,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.7297222,59.72972222,69022,6098,11.31879305,409,64687,19,64868,256,320,109,963,2297,1577,521,42,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.7304167,59.73041667,67591,6095,11.08958162,409,64686,19,64867,282,331,120,985,2227,1589,524,28,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.7311111,59.73111111,70650,6098,11.58576582,409,64691,15,64867,276,338,132,960,2126,1651,562,39,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.7318056,59.73180556,66761,6101,10.94263236,409,64686,17,64870,327,309,126,978,2190,1646,488,32,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.7325,59.7325,68124,6100,11.16786885,409,64688,19,64863,294,318,159,1020,2114,1630,516,37,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.7331944,59.73319444,68830,6097,11.2891586,407,64687,17,64867,283,306,138,1038,2118,1633,525,46,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.7338889,59.73388889,67107,6095,11.01017227,409,64688,17,64868,290,313,131,967,2283,1575,500,24,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.7345833,59.73458333,69289,6095,11.36817063,409,64687,19,64870,312,297,118,977,2164,1635,550,31,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.7352778,59.73527778,68345,6094,11.21512964,409,64688,17,64871,316,305,112,988,2187,1630,500,47,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.7359722,59.73597222,67387,6086,11.07246139,409,64688,19,64864,336,311,148,1011,2184,1519,529,35,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.7366667,59.73666667,67526,6087,11.0934779,410,64687,17,64868,305,304,119,996,2239,1576,501,36,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.7373611,59.73736111,69251,6094,11.36380046,409,64687,17,64867,287,321,109,1034,2176,1560,564,29,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.7380556,59.73805556,68993,6095,11.31960623,409,64688,17,64870,299,289,104,1032,2176,1603,540,41,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.73875,59.73875,67731,6105,11.09434889,409,64686,19,64864,275,329,147,995,2217,1579,519,35,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.7394444,59.73944444,68414,6101,11.21357155,409,64688,23,64871,327,316,117,1024,2147,1566,557,38,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.7401389,59.74013889,68575,6097,11.24733475,410,64686,19,64867,288,325,109,1024,2160,1618,529,28,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.7408333,59.74083333,67867,6098,11.12938668,409,64684,28,64867,306,343,134,960,2195,1596,517,37,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.7415278,59.74152778,68900,6100,11.29508197,409,64687,19,64863,285,298,113,1016,2219,1580,539,37,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.7422222,59.74222222,69002,6099,11.31365798,409,64687,19,64867,287,338,118,983,2222,1552,550,35,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.7429167,59.74291667,67576,6106,11.06714707,409,64688,17,64867,305,300,104,991,2210,1665,495,26,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.7436111,59.74361111,69844,6103,11.44420777,409,64691,17,64867,286,328,102,952,2198,1657,533,32,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.7443056,59.74430556,68231,6106,11.1744186,409,64684,19,64868,267,305,119,992,2241,1620,523,29,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.745,59.745,69618,6107,11.39970526,409,64688,17,64871,269,284,125,975,2222,1623,568,31,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.7456944,59.74569444,69225,6101,11.34650057,410,64688,15,64867,284,333,98,1012,2171,1615,534,44,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.7463889,59.74638889,68427,6101,11.21570234,411,64688,19,64867,313,295,108,1007,2212,1593,525,37,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.7470833,59.74708333,67598,6102,11.07800721,410,64688,16,64867,318,332,113,1014,2183,1601,490,36,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.7477778,59.74777778,69093,6099,11.32857846,410,64689,15,64870,286,289,100,1001,2219,1606,543,51,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.7484722,59.74847222,68953,6097,11.30933246,409,64686,19,64868,282,321,118,927,2256,1643,496,40,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.7491667,59.74916667,68447,6095,11.23002461,411,64687,17,64870,300,317,139,989,2169,1583,557,29,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.7498611,59.74986111,69588,6095,11.41722724,411,64687,17,64867,286,338,105,958,2217,1589,547,41,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.7505556,59.75055556,65457,6098,10.73417514,410,64688,19,64870,322,313,136,964,2261,1597,475,26,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.75125,59.75125,69116,6101,11.32863465,410,64688,19,64867,285,318,101,1009,2208,1573,553,45,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.7519444,59.75194444,66782,6094,10.95864785,410,64694,16,64864,282,324,129,1030,2192,1576,532,22,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.7526389,59.75263889,68739,6100,11.26868852,410,64686,19,64867,296,301,123,1024,2176,1598,536,34,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.7533333,59.75333333,68033,6104,11.1456422,410,64688,17,64867,322,331,119,966,2256,1537,527,32,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.7540278,59.75402778,67699,6104,11.09092398,411,64686,16,64867,289,327,112,1031,2198,1594,505,41,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.7547222,59.75472222,67479,6100,11.06213115,410,64688,17,64867,303,301,121,1074,2162,1568,525,38,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.7554167,59.75541667,69075,6105,11.31449631,410,64686,19,64868,283,313,123,1017,2148,1618,562,31,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.7561111,59.75611111,67352,6097,11.0467443,411,64688,17,64870,317,304,126,1011,2224,1548,519,40,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.7568056,59.75680556,69056,6095,11.32994258,410,64684,19,64871,287,272,118,1037,2192,1593,544,44,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.7575,59.7575,67789,6097,11.11841889,411,64687,17,64871,281,311,77,1061,2213,1576,544,27,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.7581944,59.75819444,67965,6095,11.1509434,409,64688,19,64868,343,311,107,1000,2170,1574,547,35,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.7588889,59.75888889,67013,6094,10.99655399,411,64687,19,64867,318,301,96,1048,2281,1499,504,38,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.7595833,59.75958333,69423,6095,11.39015587,410,64688,17,64870,312,311,110,979,2240,1551,545,31,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.7602778,59.76027778,67468,6094,11.07121759,411,64688,19,64870,293,330,131,1009,2223,1564,488,47,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.7609722,59.76097222,67979,6101,11.14227176,411,64686,19,64864,320,305,105,948,2321,1531,514,49,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.7616667,59.76166667,67808,6102,11.11242216,411,64689,15,64865,322,308,116,1041,2204,1524,537,39,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.7623611,59.76236111,68745,6102,11.26597837,411,64688,19,64871,344,259,121,949,2284,1524,575,41,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.7630556,59.76305556,67053,6102,10.98869223,410,64686,19,64867,313,335,113,1033,2191,1592,489,24,9,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.76375,59.76375,67970,6101,11.14079659,411,64688,17,64870,336,290,100,980,2255,1547,551,35,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.7644444,59.76444444,65993,6096,10.82562336,411,64688,17,64871,334,331,111,1024,2186,1549,526,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.7651389,59.76513889,65352,6098,10.71695638,411,64687,17,64864,318,350,115,1033,2196,1550,503,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.7658333,59.76583333,68383,6104,11.20298165,411,64687,17,64870,316,325,107,967,2167,1615,570,34,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.7665278,59.76652778,68373,6104,11.20134338,411,64688,19,64870,275,327,125,963,2195,1629,559,24,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.7672222,59.76722222,67062,6095,11.00278917,411,64684,19,64868,287,330,118,986,2249,1579,503,36,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.7679167,59.76791667,67428,6103,11.04833688,410,64688,19,64865,315,332,102,991,2224,1553,546,36,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.7686111,59.76861111,66943,6101,10.97246353,409,64687,15,64865,277,323,122,1036,2167,1630,510,33,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.7693056,59.76930556,66694,6096,10.9406168,411,64687,22,64864,298,310,116,978,2276,1586,499,28,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.77,59.77,67996,6101,11.14505819,411,64688,17,64867,317,308,132,936,2240,1562,569,34,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.7706944,59.77069444,67756,6104,11.10026212,411,64685,18,64867,287,332,106,991,2206,1594,550,37,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.7713889,59.77138889,67020,6106,10.97608909,411,64689,16,64867,312,346,105,954,2261,1563,523,40,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.7720833,59.77208333,67715,6105,11.09172809,411,64684,19,64868,321,327,114,966,2246,1559,525,38,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.7727778,59.77277778,68504,6103,11.22464362,411,64686,19,64864,332,296,110,995,2175,1575,579,37,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.7734722,59.77347222,67513,6107,11.05501883,411,64687,20,64867,345,317,112,967,2214,1561,550,38,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.7741667,59.77416667,67914,6103,11.12796985,412,64687,15,64868,284,312,105,966,2285,1576,538,30,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.7748611,59.77486111,68417,6103,11.21038833,411,64688,17,64871,273,345,120,964,2189,1644,528,31,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.7755556,59.77555556,68189,6104,11.17119921,411,64687,17,64867,327,315,109,986,2248,1544,525,38,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.77625,59.77625,67702,6105,11.08959869,410,64688,16,64865,312,306,100,1035,2226,1554,533,30,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.7769444,59.77694444,69887,6107,11.44375307,411,64687,19,64867,291,311,122,961,2140,1695,538,35,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.7776389,59.77763889,69908,6104,11.45281782,411,64688,15,64871,286,310,123,964,2231,1584,551,43,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.7783333,59.77833333,68880,6109,11.27516779,411,64688,19,64865,304,344,116,940,2256,1574,524,39,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.7790278,59.77902778,69152,6103,11.33082091,411,64688,19,64865,307,326,127,953,2213,1593,536,35,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.7797222,59.77972222,67844,6105,11.11285831,412,64686,19,64868,300,316,106,1005,2220,1608,497,47,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.7804167,59.78041667,69599,6101,11.407802,411,64688,17,64864,326,297,107,982,2203,1585,541,44,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.7811111,59.78111111,70480,6108,11.53896529,412,64688,19,64871,319,314,99,958,2185,1587,597,37,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.7818056,59.78180556,71620,6104,11.73328965,411,64688,19,64871,286,290,121,958,2143,1648,598,48,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.7825,59.7825,69646,6107,11.40429016,411,64687,17,64867,278,302,108,990,2186,1646,545,43,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.7831944,59.78319444,68031,6108,11.13801572,412,64687,17,64870,283,337,109,1011,2197,1596,533,35,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.7838889,59.78388889,68120,6097,11.17270789,412,64684,19,64866,288,348,124,1045,2114,1580,559,31,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.7845833,59.78458333,68057,6096,11.16420604,412,64687,17,64867,278,339,123,934,2231,1620,528,38,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.7852778,59.78527778,67035,6105,10.98034398,411,64688,17,64867,300,355,102,1019,2192,1576,522,32,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.7859722,59.78597222,68672,6101,11.2558597,413,64687,19,64864,302,326,109,998,2187,1585,547,39,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.7866667,59.78666667,68351,6108,11.19040602,411,64684,19,64867,320,303,126,981,2220,1566,546,36,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.7873611,59.78736111,68268,6102,11.18780728,413,64688,19,64865,316,314,99,959,2224,1591,556,41,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.7880556,59.78805556,71045,6099,11.64863092,412,64687,15,64865,261,297,102,1004,2208,1588,577,48,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.78875,59.78875,67762,6095,11.11763741,411,64688,19,64867,320,310,116,963,2257,1564,522,32,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.7894444,59.78944444,69959,6093,11.48186443,413,64688,17,64867,293,305,89,923,2303,1550,575,45,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.7901389,59.79013889,70441,6101,11.54581216,412,64684,24,64867,326,301,108,967,2179,1611,564,27,12,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.7908333,59.79083333,68365,6111,11.1872034,412,64689,19,64870,299,321,102,984,2254,1595,504,40,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.7915278,59.79152778,69196,6103,11.33803048,412,64687,19,64867,322,320,114,938,2212,1598,556,30,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.7922222,59.79222222,67703,6098,11.10249262,413,64688,17,64868,322,337,109,957,2185,1623,519,41,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.7929167,59.79291667,69429,6097,11.38740364,411,64688,19,64867,296,309,118,975,2179,1610,561,40,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.7936111,59.79361111,66559,6098,10.91489013,412,64688,19,64865,304,323,114,996,2255,1567,505,25,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.7943056,59.79430556,67897,6098,11.13430633,413,64686,23,64867,317,335,115,977,2222,1543,545,33,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.795,59.795,70065,6101,11.48418292,412,64686,17,64864,310,313,100,924,2242,1595,562,41,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.7956944,59.79569444,71087,6097,11.65934066,412,64687,20,64864,317,279,108,942,2205,1620,567,46,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.7963889,59.79638889,69114,6099,11.33202164,412,64683,24,64867,328,298,108,986,2170,1600,568,27,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.7970833,59.79708333,67050,6097,10.99721174,412,64688,15,64875,349,310,114,1012,2226,1507,538,34,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.7977778,59.79777778,69279,6103,11.35163035,411,64688,19,64867,314,329,121,969,2198,1563,557,39,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.7984722,59.79847222,68477,6100,11.2257377,412,64688,23,64865,294,307,99,1001,2280,1532,535,44,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.7991667,59.79916667,68539,6099,11.23774389,412,64687,19,64871,294,345,105,988,2240,1524,555,34,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.7998611,59.79986111,68870,6102,11.28646345,412,64688,19,64870,307,322,110,986,2180,1594,562,32,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.8005556,59.80055556,67486,6096,11.07053806,413,64688,15,64867,336,324,101,996,2156,1608,531,41,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.80125,59.80125,67277,6098,11.03263365,413,64686,16,64879,299,323,99,1021,2262,1530,520,36,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.8019444,59.80194444,68621,6096,11.25672572,413,64687,17,64867,297,311,131,988,2192,1576,555,38,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.8026389,59.80263889,68180,6100,11.17704918,413,64688,19,64868,321,344,94,938,2277,1545,529,43,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.8033333,59.80333333,70435,6099,11.54861453,412,64688,16,64870,326,337,109,974,2224,1532,534,41,13,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.8040278,59.80402778,69289,6103,11.35326888,413,64687,17,64870,316,295,105,976,2226,1604,535,33,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.8047222,59.80472222,69214,6100,11.34655738,413,64688,15,64867,325,324,89,938,2220,1564,599,35,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.8054167,59.80541667,67900,6105,11.12203112,413,64688,22,64864,324,334,125,975,2241,1533,525,35,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.8061111,59.80611111,68119,6111,11.14694813,412,64688,19,64868,332,325,123,1021,2169,1560,533,36,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.8068056,59.80680556,67402,6101,11.0476971,413,64688,15,64865,340,328,95,1007,2249,1524,508,36,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.8075,59.8075,68485,6102,11.22336939,413,64688,15,64867,312,353,108,951,2212,1599,513,43,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.8081944,59.80819444,67931,6103,11.13075537,412,64688,19,64867,326,299,114,981,2263,1556,508,48,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.8088889,59.80888889,68453,6100,11.22180328,415,64687,19,64866,333,307,101,1010,2210,1553,538,33,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.8095833,59.80958333,68819,6107,11.26887179,412,64688,19,64871,334,279,100,931,2283,1593,540,40,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.8102778,59.81027778,68420,6095,11.22559475,413,64687,17,64867,337,338,119,997,2148,1589,508,40,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.8109722,59.81097222,67936,6105,11.12792793,413,64688,16,64867,313,332,108,993,2233,1529,557,33,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.8116667,59.81166667,68168,6113,11.15131687,412,64688,15,64864,329,362,93,989,2174,1576,540,41,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.8123611,59.81236111,67607,6098,11.08674975,413,64684,25,64864,315,289,129,953,2292,1571,504,35,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.8130556,59.81305556,68336,6101,11.20078676,413,64687,16,64867,332,324,114,990,2168,1571,561,31,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
