tDays,Actual day,Energy,Count,EnergyPerCountFiltered,Temp,X,Y,Z,BIN_0,BIN_1,BIN_2,BIN_3,BIN_4,BIN_5,BIN_6,BIN_7,BIN_8,BIN_9,BIN_10,BIN_11,BIN_12,BIN_13,BIN_14,BIN_15,BIN_16,BIN_17,BIN_18,BIN_19,BIN_20,BIN_21,BIN_22,BIN_23,BIN_24,BIN_25,BIN_26,BIN_27,BIN_28,BIN_29,comportamiento
59.54790509,60.54790509,37399,5826,6.419327154,599,419,64801,64956,465,847,546,1641,1496,674,126,29,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.54859954,60.54859954,36399,5828,6.245538778,603,419,64796,64963,513,859,514,1640,1510,658,111,20,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.54929398,60.54929398,37230,5833,6.382650437,602,416,64800,64960,541,876,495,1571,1545,659,115,25,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.54998843,60.54998843,38433,5820,6.603608247,606,419,64790,64963,485,879,493,1636,1491,667,136,26,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.55068287,60.55068287,38387,5828,6.586650652,599,419,64799,64956,470,877,463,1638,1538,702,111,16,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.55137731,60.55137731,39509,5827,6.780332933,600,417,64798,64960,482,809,498,1598,1582,708,111,23,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.55207176,60.55207176,38708,5831,6.638312468,603,423,64800,64960,449,892,524,1572,1564,673,119,29,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.5527662,60.5527662,37823,5827,6.490990218,602,423,64792,64963,482,813,487,1661,1540,689,127,25,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.55346065,60.55346065,39894,5825,6.848755365,602,416,64799,64961,481,772,529,1634,1501,730,141,28,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.55415509,60.55415509,37707,5832,6.465534979,602,419,64799,64960,472,865,501,1684,1506,650,120,26,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.55484954,60.55484954,39199,5830,6.723670669,599,417,64798,64961,480,803,478,1610,1581,695,160,17,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.55554398,60.55554398,39487,5829,6.774232287,602,422,64798,64959,455,843,520,1651,1533,663,128,19,12,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.55623843,60.55623843,38657,5828,6.632978723,602,423,64799,64960,485,873,506,1571,1511,706,142,28,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.55693287,60.55693287,40054,5830,6.870325901,602,417,64799,64960,498,842,522,1574,1530,703,120,27,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.55762731,60.55762731,37324,5830,6.402058319,603,420,64798,64963,477,852,506,1619,1559,680,108,24,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.55832176,60.55832176,37800,5830,6.483704974,603,422,64796,64960,488,824,546,1625,1517,672,131,22,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.5590162,60.5590162,38049,5825,6.532017167,603,416,64798,64963,474,887,529,1616,1499,663,126,17,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.55971065,60.55971065,38412,5829,6.589809573,602,419,64792,64961,473,886,447,1590,1580,704,111,32,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.56040509,60.56040509,38367,5830,6.580960549,603,419,64799,64961,480,861,501,1644,1499,671,141,24,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.56109954,60.56109954,36675,5823,6.298299845,602,419,64798,64966,473,913,499,1629,1495,652,147,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.56179398,60.56179398,38812,5829,6.658431978,600,417,64801,64960,468,826,489,1632,1570,688,124,22,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.56248843,60.56248843,38147,5823,6.551090503,603,417,64800,64959,496,889,525,1600,1520,647,102,33,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.56318287,60.56318287,39176,5826,6.724339169,603,415,64798,64961,474,826,497,1629,1531,686,148,27,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.56387731,60.56387731,38789,5825,6.659055794,599,415,64799,64960,445,885,496,1584,1574,674,137,22,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.56457176,60.56457176,37993,5821,6.526885415,603,422,64803,64947,520,829,502,1626,1535,654,122,23,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.5652662,60.5652662,37714,5824,6.475618132,603,417,64796,64959,486,822,532,1671,1531,630,121,22,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.56596065,60.56596065,39267,5826,6.739958805,603,420,64803,64958,484,857,479,1683,1498,671,106,34,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.56665509,60.56665509,37765,5830,6.477701544,603,415,64800,64960,477,869,486,1651,1501,676,139,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.56734954,60.56734954,37406,5829,6.417224224,602,417,64795,64972,553,844,543,1579,1529,628,123,16,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.56804398,60.56804398,39119,5824,6.716861264,600,419,64799,64959,509,855,478,1571,1552,697,127,25,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.56873843,60.56873843,39962,5823,6.862785506,603,415,64798,64963,468,794,476,1628,1541,743,136,25,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.56943287,60.56943287,37945,5827,6.511927235,603,415,64799,64958,514,829,516,1601,1536,679,118,25,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.57012731,60.57012731,37108,5828,6.367192862,603,419,64799,64956,513,858,503,1645,1545,615,118,20,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.57082176,60.57082176,38458,5831,6.595438175,602,419,64795,64962,482,890,476,1602,1510,727,115,18,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.5715162,60.5715162,38870,5823,6.675253306,599,419,64798,64960,488,806,568,1586,1509,697,136,25,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.57221065,60.57221065,40393,5826,6.933230347,603,419,64801,64958,441,851,489,1597,1540,737,124,36,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.57290509,60.57290509,38105,5835,6.53041988,605,419,64796,64963,498,845,528,1579,1560,692,92,33,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.57359954,60.57359954,39601,5827,6.796121503,603,415,64798,64959,473,843,483,1604,1528,713,150,24,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.57429398,60.57429398,39265,5824,6.741929945,603,417,64800,64959,467,843,507,1580,1548,733,106,30,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.57498843,60.57498843,39010,5827,6.6946971,603,419,64796,64960,489,844,543,1576,1511,704,120,30,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.57568287,60.57568287,38544,5820,6.622680412,606,419,64801,64952,459,842,521,1581,1556,714,110,28,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.57637731,60.57637731,38270,5830,6.56432247,603,422,64799,64959,475,854,538,1615,1571,602,138,25,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.57707176,60.57707176,38580,5830,6.617495712,603,423,64803,64952,473,886,507,1570,1554,683,120,28,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.5777662,60.5777662,39638,5820,6.810652921,599,415,64799,64960,464,872,497,1621,1519,688,124,19,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.57846065,60.57846065,39124,5828,6.713109128,600,416,64798,64960,460,838,515,1566,1590,712,119,20,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.57915509,60.57915509,40298,5832,6.909807956,603,419,64796,64964,458,828,487,1614,1541,716,152,23,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.57984954,60.57984954,39978,5835,6.851413882,606,415,64800,64959,484,832,509,1590,1585,679,105,34,13,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.58054398,60.58054398,38095,5831,6.533184702,603,416,64799,64958,475,847,512,1642,1525,673,119,31,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.58123843,60.58123843,39724,5830,6.813722127,606,416,64801,64960,454,824,508,1621,1545,708,129,32,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.58193287,60.58193287,38329,5829,6.575570424,606,417,64799,64960,467,815,529,1612,1599,650,123,23,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.58262731,60.58262731,38565,5832,6.612654321,606,420,64798,64961,497,823,467,1646,1574,662,132,22,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.58332176,60.58332176,40081,5825,6.880858369,606,417,64799,64956,452,841,480,1632,1569,682,131,20,14,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.5840162,60.5840162,36674,5830,6.290566038,606,420,64798,64967,469,802,532,1670,1566,671,96,20,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.58471065,60.58471065,38608,5828,6.624571036,608,415,64796,64956,429,798,505,1712,1548,698,110,21,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.58540509,60.58540509,39023,5831,6.692334076,605,419,64800,64960,503,801,523,1622,1528,670,144,31,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.58609954,60.58609954,39403,5832,6.756344307,606,419,64799,64958,456,791,528,1595,1579,725,123,27,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.58679398,60.58679398,38483,5828,6.603122855,606,415,64799,64961,441,801,507,1667,1552,701,127,28,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.58748843,60.58748843,37795,5829,6.483959513,606,417,64799,64963,489,853,503,1694,1501,650,107,20,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.58818287,60.58818287,38460,5830,6.596912521,608,422,64801,64958,453,816,558,1654,1491,688,132,33,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.58887731,60.58887731,37705,5829,6.468519472,606,419,64800,64959,511,811,543,1600,1534,671,130,23,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.58957176,60.58957176,39307,5833,6.738727927,606,415,64801,64960,454,811,540,1588,1557,733,113,27,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.5902662,60.5902662,38315,5829,6.57316864,611,417,64799,64960,450,827,476,1640,1539,738,137,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.59096065,60.59096065,39937,5834,6.845560507,608,415,64801,64960,439,769,542,1677,1532,717,119,24,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.59165509,60.59165509,39286,5825,6.744377682,608,416,64799,64963,451,816,527,1638,1506,734,117,24,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.59234954,60.59234954,39859,5823,6.845097029,606,419,64799,64966,445,777,565,1626,1495,766,104,29,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.59304398,60.59304398,40805,5833,6.995542602,608,419,64803,64955,456,801,522,1590,1573,719,126,32,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.59373843,60.59373843,37414,5836,6.410897875,608,417,64799,64963,452,806,516,1654,1596,670,125,13,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.59443287,60.59443287,39330,5830,6.746140652,608,419,64798,64960,418,852,483,1632,1551,739,119,28,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.59512731,60.59512731,39204,5836,6.717614805,609,419,64801,64956,451,806,499,1640,1567,704,134,29,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.59582176,60.59582176,39318,5832,6.741769547,606,415,64799,64961,424,782,522,1657,1620,685,103,25,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.5965162,60.5965162,40003,5835,6.855698372,608,419,64798,64963,443,771,532,1630,1532,776,106,36,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.59721065,60.59721065,38500,5837,6.595854035,609,416,64799,64960,491,828,454,1669,1549,686,130,22,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.59790509,60.59790509,40487,5827,6.948172301,608,419,64806,64961,442,823,492,1646,1518,733,129,30,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.59859954,60.59859954,38137,5835,6.535904027,608,416,64799,64963,469,829,498,1612,1591,693,111,29,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.59929398,60.59929398,38345,5835,6.571550985,608,417,64800,64960,466,769,506,1645,1604,700,116,23,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.59998843,60.59998843,39045,5836,6.690370117,609,419,64804,64964,429,837,502,1649,1556,709,119,27,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.60068287,60.60068287,38793,5834,6.649468632,615,423,64803,64952,441,841,504,1700,1528,682,93,35,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.60137731,60.60137731,39167,5829,6.719334363,611,422,64796,64960,493,781,521,1640,1522,701,135,28,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.60207176,60.60207176,38680,5829,6.635786584,611,420,64800,64960,465,818,449,1713,1548,684,120,22,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.6027662,60.6027662,37982,5830,6.514922813,611,417,64799,64956,457,820,489,1662,1576,682,114,25,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.60346065,60.60346065,38858,5837,6.657186911,609,419,64799,64960,477,808,491,1613,1595,706,111,29,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.60415509,60.60415509,39179,5832,6.717935528,611,415,64799,64958,432,791,512,1655,1557,735,118,23,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.60484954,60.60484954,40137,5826,6.889289392,608,419,64800,64960,453,791,515,1661,1509,737,122,21,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.60554398,60.60554398,38861,5833,6.662266415,609,416,64799,64960,475,777,534,1690,1482,706,134,28,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.60623843,60.60623843,38481,5838,6.591469681,611,419,64799,64958,446,793,540,1658,1565,687,114,26,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.60693287,60.60693287,39919,5835,6.841302485,611,419,64801,64958,430,797,519,1683,1557,685,130,19,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.60762731,60.60762731,38170,5825,6.5527897,614,419,64799,64961,416,850,500,1676,1552,695,106,20,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.60832176,60.60832176,40212,5829,6.898610396,614,419,64799,64960,453,772,522,1717,1497,698,132,23,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.6090162,60.6090162,38721,5833,6.638265044,612,419,64804,64961,463,779,505,1647,1579,711,122,18,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.60971065,60.60971065,39621,5835,6.790231362,614,417,64807,64960,459,799,503,1668,1503,741,121,31,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.61040509,60.61040509,39010,5836,6.684372858,611,416,64799,64959,435,796,543,1644,1529,733,126,22,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.61109954,60.61109954,39066,5839,6.6905292,617,416,64807,64953,490,830,480,1653,1529,710,113,22,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.61179398,60.61179398,37449,5835,6.417994859,614,419,64801,64958,480,817,496,1640,1573,693,111,21,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.61248843,60.61248843,38630,5839,6.61585888,614,415,64798,64960,443,786,522,1652,1534,766,105,26,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.61318287,60.61318287,39910,5834,6.840932465,611,420,64799,64960,430,808,507,1648,1567,703,127,35,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.61387731,60.61387731,38702,5838,6.629325111,614,415,64799,64958,426,856,563,1602,1539,709,112,22,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.61457176,60.61457176,39081,5840,6.691952055,614,419,64799,64960,439,819,497,1651,1557,730,116,20,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.6152662,60.6152662,37577,5837,6.437724859,614,415,64799,64960,469,791,521,1702,1519,689,116,28,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.61596065,60.61596065,39014,5832,6.689643347,617,419,64801,64956,424,796,493,1662,1561,755,116,14,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.61665509,60.61665509,40975,5837,7.019873223,614,419,64799,64960,432,787,482,1684,1533,732,144,29,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.61734954,60.61734954,38671,5829,6.63424258,614,417,64799,64963,433,837,483,1615,1607,709,114,24,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.61804398,60.61804398,38035,5836,6.517306374,614,415,64799,64961,451,839,528,1657,1517,690,124,23,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.61873843,60.61873843,39109,5836,6.701336532,618,415,64803,64956,485,803,503,1659,1559,681,112,20,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.61943287,60.61943287,39276,5840,6.725342466,620,415,64799,64960,508,794,457,1652,1550,722,123,26,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.62012731,60.62012731,37916,5834,6.499142955,615,415,64799,64963,452,822,499,1680,1554,697,101,20,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.62082176,60.62082176,39061,5833,6.696554089,614,415,64798,64963,485,777,472,1701,1503,737,122,30,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.6215162,60.6215162,39071,5838,6.692531689,618,417,64796,64961,462,831,494,1593,1600,706,118,27,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.62221065,60.62221065,38877,5839,6.658160644,617,417,64799,64960,473,817,496,1643,1524,720,136,24,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.62290509,60.62290509,38756,5838,6.638574854,620,419,64799,64955,500,860,514,1567,1557,688,121,23,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.62359954,60.62359954,38890,5838,6.661527921,614,420,64799,64960,460,870,472,1609,1542,728,128,20,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.62429398,60.62429398,38227,5831,6.555822329,620,417,64799,64960,430,815,488,1737,1540,677,106,32,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.62498843,60.62498843,39017,5844,6.67642026,618,423,64798,64960,483,879,499,1617,1502,708,119,25,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.62568287,60.62568287,38805,5836,6.649246059,618,415,64799,64960,420,815,521,1715,1501,690,142,25,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.62637731,60.62637731,39374,5839,6.743277959,615,415,64800,64959,475,832,515,1578,1558,737,109,24,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.62707176,60.62707176,39289,5837,6.731026212,612,420,64792,64967,472,843,469,1683,1531,676,125,26,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.6277662,60.6277662,37657,5838,6.450325454,615,419,64799,64963,497,865,516,1608,1520,689,112,22,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.62846065,60.62846065,38964,5837,6.675346925,618,419,64799,64961,469,808,504,1693,1473,740,117,21,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.62915509,60.62915509,37737,5827,6.476231337,617,416,64800,64958,477,847,513,1640,1531,654,138,20,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.62984954,60.62984954,36837,5833,6.315275159,618,425,64799,64960,461,845,520,1710,1498,682,91,20,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.63054398,60.63054398,39941,5841,6.838041431,617,419,64799,64958,407,789,490,1729,1525,753,111,26,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.63123843,60.63123843,38610,5838,6.61356629,618,419,64799,64960,481,804,499,1656,1531,713,122,25,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.63193287,60.63193287,38373,5833,6.578604492,620,416,64799,64956,456,799,521,1707,1495,707,111,31,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.63262731,60.63262731,37967,5834,6.507884813,618,419,64799,64960,473,803,514,1696,1495,693,131,25,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.63332176,60.63332176,38648,5845,6.612147134,618,423,64799,64959,499,870,503,1671,1501,612,153,23,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.6340162,60.6340162,37511,5835,6.428620394,618,417,64799,64960,469,781,493,1758,1515,691,107,15,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.63471065,60.63471065,39815,5830,6.829331046,620,415,64803,64956,413,811,476,1661,1594,720,121,23,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.63540509,60.63540509,37955,5840,6.499143836,618,423,64799,64963,459,839,454,1644,1642,671,94,31,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.63609954,60.63609954,37798,5845,6.466723695,620,415,64803,64958,456,820,517,1688,1509,720,111,20,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.63679398,60.63679398,38117,5835,6.532476435,620,423,64799,64960,450,815,485,1713,1535,681,125,28,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.63748843,60.63748843,36802,5836,6.306031528,620,419,64798,64961,487,826,504,1674,1504,711,116,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.63818287,60.63818287,37903,5825,6.50695279,618,417,64799,64956,449,819,526,1690,1481,721,114,19,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.63887731,60.63887731,41246,5832,7.072359396,621,416,64802,64956,410,776,493,1733,1551,697,119,35,13,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.63957176,60.63957176,40411,5833,6.927995885,618,415,64799,64959,430,819,486,1685,1547,711,108,27,17,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.6402662,60.6402662,39417,5836,6.754112406,618,419,64801,64960,431,807,503,1615,1657,682,100,27,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.64096065,60.64096065,37310,5842,6.386511469,620,423,64799,64960,448,830,532,1672,1541,685,110,20,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.64165509,60.64165509,37537,5836,6.431973955,620,422,64800,64960,454,829,514,1700,1526,684,99,22,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.64234954,60.64234954,38784,5835,6.646786632,620,419,64799,64960,413,784,514,1771,1500,706,110,26,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.64304398,60.64304398,40365,5832,6.921296296,620,415,64796,64960,447,801,502,1634,1607,678,116,30,13,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.64373843,60.64373843,39622,5834,6.791566678,620,415,64799,64960,454,770,518,1660,1549,732,113,26,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.64443287,60.64443287,40191,5841,6.880842322,621,419,64799,64960,431,761,499,1694,1565,724,132,28,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
