tDays,Energy,Count,EnergyPerCountFiltered,Temp,X,Y,Z,BIN_0,BIN_1,BIN_2,BIN_3,BIN_4,BIN_5,BIN_6,BIN_7,BIN_8,BIN_9,BIN_10,BIN_11,BIN_12,BIN_13,BIN_14,BIN_15,BIN_16,BIN_17,BIN_18,BIN_19,BIN_20,BIN_21,BIN_22,BIN_23,BIN_24,BIN_25,BIN_26,BIN_27,BIN_28,BIN_29
34.5105092593,268900.0,32041.0,8.39237227303,708.0,991.0,383.0,311.0,1802.0,3112.0,1700.0,7487.0,11167.0,5116.0,1458.0,174.0,23.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34.5125925926,263567.0,32036.0,8.22721313522,705.0,993.0,387.0,304.0,1811.0,3087.0,1788.0,7386.0,11488.0,4912.0,1397.0,146.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34.5146759259,265103.0,32043.0,8.27335143401,708.0,993.0,383.0,312.0,1793.0,3049.0,1815.0,7456.0,11311.0,5070.0,1377.0,146.0,24.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34.5167592593,265738.0,32027.0,8.2973116433,707.0,992.0,384.0,312.0,1785.0,2994.0,1816.0,7496.0,11319.0,5027.0,1423.0,139.0,27.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34.5188425926,266635.0,32026.0,8.32557921689,710.0,992.0,387.0,312.0,1740.0,3031.0,1804.0,7483.0,11324.0,5013.0,1460.0,150.0,19.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34.5209259259,271064.0,32031.0,8.46255190284,710.0,988.0,387.0,308.0,1707.0,2920.0,1852.0,7238.0,11412.0,5258.0,1451.0,173.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34.5230092593,268542.0,32027.0,8.38486277204,710.0,988.0,387.0,304.0,1716.0,2998.0,1778.0,7501.0,11212.0,5225.0,1422.0,150.0,22.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34.5250925926,268134.0,32037.0,8.36951025377,710.0,995.0,384.0,310.0,1787.0,2998.0,1866.0,7283.0,11322.0,5186.0,1415.0,154.0,24.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34.5271759259,269927.0,32033.0,8.42652889208,710.0,993.0,384.0,311.0,1746.0,2931.0,1786.0,7268.0,11460.0,5207.0,1455.0,162.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34.5292592593,272655.0,32044.0,8.50876919236,710.0,992.0,384.0,307.0,1745.0,2899.0,1798.0,7374.0,11159.0,5398.0,1487.0,162.0,20.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34.5313425926,266455.0,32052.0,8.3132097841,710.0,992.0,385.0,312.0,1739.0,3065.0,1827.0,7342.0,11412.0,5144.0,1318.0,184.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
